Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20
43804;166860;M;New York;310;318270;04/07/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;20000;222795;7;ELEC10;100
43805;166860;M;New York;310;318280;04/07/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Used;1;20000;222795;7;ELEC10;100
43806;182450;F;Washington DC;50;318310;04/07/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;20000;222795;7;ELEC10;100
43807;182450;F;Washington DC;50;318320;04/07/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Used;1;20000;222795;7;ELEC10;100
43808;182450;F;Washington DC;50;318330;04/07/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;20;1190;60;Clicked;1;20000;222795;7;ELEC10;100
43809;182450;F;Washington DC;50;318350;04/07/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;20;1190;60;Clicked;1;20000;222795;7;ELEC10;100
43810;182450;F;Washington DC;50;318360;04/07/2019;GGOENEBD084799;Nest Learning Thermostat 3rd GenUSA  Copper;NestUSA;10;1490;60;Used;1;20000;222795;7;ELEC10;100
43811;182450;F;Washington DC;50;318370;04/07/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;10;1190;60;Not Used;1;20000;222795;7;ELEC10;100
44356;166860;M;New York;310;317930;04/07/2019;GGOEGFKQ020799;Google Doodle Decal;Office;10;299;1299;Clicked;1;20000;222795;7;OFF10;100
44357;166860;M;New York;310;317930;04/07/2019;GGOEGOBG023599;Colored Pencil Set;Office;20;299;1299;Clicked;1;20000;222795;7;OFF10;100
44358;166860;M;New York;310;317930;04/07/2019;GGOEGOXQ016399;Badge Holder;Office;20;199;1299;Used;1;20000;222795;7;OFF10;100
44359;166860;M;New York;310;317970;04/07/2019;GGOEAFKQ020499;8 pc Android Sticker Sheet;Office;10;159;1999;Not Used;1;20000;222795;7;OFF10;100
44360;166860;M;New York;310;317970;04/07/2019;GGOEGFKQ020799;Google Doodle Decal;Office;10;239;1999;Clicked;1;20000;222795;7;OFF10;100
46532;166860;M;New York;310;317970;04/07/2019;GGOEGHPB071610;Google Twill Cap;Apparel;10;879;1999;Clicked;18;20000;222795;7;SALE10;100
46533;166860;M;New York;310;317970;04/07/2019;GGOEYHPB072210;YouTube Twill Cap;Apparel;10;879;1999;Not Used;18;20000;222795;7;SALE10;100
46534;166860;M;New York;310;318100;04/07/2019;GGOEAAAB034917;Android BTTF Moonshot Graphic Tee;Apparel;10;1999;60;Clicked;18;20000;222795;7;SALE10;100
46535;166860;M;New York;310;318100;04/07/2019;GGOEGAAJ080617;Google Mens Bike Short Sleeve Tee Charcoal;Apparel;10;1999;60;Not Used;18;20000;222795;7;SALE10;100
46536;166860;M;New York;310;318140;04/07/2019;GGOEYAFB073113;YouTube Mens Fleece Hoodie Black;Apparel;10;5599;60;Clicked;18;20000;222795;7;SALE10;100
46537;166860;M;New York;310;318210;04/07/2019;GGOEGAAB033814;Google Mens Vintage Badge Tee Black;Apparel;10;1329;60;Clicked;18;20000;222795;7;SALE10;100
46538;166860;M;New York;310;318210;04/07/2019;GGOEGAAB033815;Google Mens Vintage Badge Tee Black;Apparel;10;1329;60;Used;18;20000;222795;7;SALE10;100
46539;182450;F;Washington DC;50;318340;04/07/2019;GGOEGAAQ010413;Google Mens 100 Cotton Short Sleeve Hero Tee White;Apparel;20;1699;60;Not Used;18;20000;222795;7;SALE10;100
46540;182450;F;Washington DC;50;318340;04/07/2019;GGOEGAEQ027913;Google Womens Short Sleeve Hero Tee White;Apparel;10;1699;60;Clicked;18;20000;222795;7;SALE10;100
46541;182450;F;Washington DC;50;318370;04/07/2019;GGOEGAAB033814;Google Mens Vintage Badge Tee Black;Apparel;10;1063;60;Used;18;20000;222795;7;SALE10;100
46542;182450;F;Washington DC;50;318370;04/07/2019;GGOEGALP034314;Google Womens Vintage Hero Tee Lavender;Apparel;10;1063;60;Not Used;18;20000;222795;7;SALE10;100
46756;166860;M;New York;310;317970;04/07/2019;GGOEGBMB073799;Google Zipperfront Sports Bag;Bags;10;1599;1999;Not Used;18;20000;222795;7;AIO10;100
46757;166860;M;New York;310;318110;04/07/2019;GGOEGBMJ013399;Sport Bag;Bags;10;399;60;Not Used;18;20000;222795;7;AIO10;100
46758;166860;M;New York;310;318110;04/07/2019;GGOEGCMB020932;Suitcase Organizer Cubes;Bags;10;1759;60;Used;18;20000;222795;7;AIO10;100
47055;166860;M;New York;310;318100;04/07/2019;GGOEGDHC018299;Google 22 oz Water Bottle;Drinkware;10;299;60;Clicked;18;20000;222795;7;EXTRA10;100
47056;166860;M;New York;310;318110;04/07/2019;GGOEGDWR015799;Red Shine 15 oz Mug;Drinkware;40;1039;60;Used;18;20000;222795;7;EXTRA10;100
47436;166860;M;New York;310;317930;04/07/2019;GGOEGCKQ013199;1 oz Hand Sanitizer;Lifestyle;30;199;1299;Clicked;18;20000;222795;7;EXTRA10;100
47437;166860;M;New York;310;317930;04/07/2019;GGOEGFSR022099;Google Kick Ball;Lifestyle;20;199;1299;Used;18;20000;222795;7;EXTRA10;100
47438;166860;M;New York;310;318210;04/07/2019;GGOEGCNB021099;Seat Pack Organizer;Lifestyle;10;1199;60;Not Used;18;20000;222795;7;EXTRA10;100
47439;166860;M;New York;310;318210;04/07/2019;GGOEGFQB013799;Compact Selfie Stick;Lifestyle;20;899;60;Used;18;20000;222795;7;EXTRA10;100
47558;166860;M;New York;310;317970;04/07/2019;GGOEAHPA004110;Android Wool Heather Cap HeatherBlack;Headgear;10;1399;1999;Clicked;5;20000;222795;7;HGEAR10;100
47744;166860;M;New York;310;317920;04/07/2019;GGOENEBJ081899;Nest Learning Thermostat 3rd Gen  CA  Stainless Steel;NestCanada;10;1990;87;Used;1;20000;222795;7;NCA10;100
47745;166860;M;New York;310;317960;04/07/2019;GGOENEBJ081899;Nest Learning Thermostat 3rd Gen  CA  Stainless Steel;NestCanada;10;1990;87;Clicked;1;20000;222795;7;NCA10;100
47746;166860;M;New York;310;318080;04/07/2019;GGOENEBQ081599;Nest Cam Outdoor Security Camera  CA;NestCanada;30;1490;87;Clicked;1;20000;222795;7;NCA10;100
47747;166860;M;New York;310;318180;04/07/2019;GGOENEBQ081599;Nest Cam Outdoor Security Camera  CA;NestCanada;20;1490;87;Clicked;1;20000;222795;7;NCA10;100
47787;166860;M;New York;310;318100;04/07/2019;GGOEADHH055999;22 oz Android Bottle;Bottles;10;299;60;Clicked;5;20000;222795;7;BT10;100
52200;166860;M;New York;310;317930;04/07/2019;GGOEWFKA082999;Waze Baby on Board Window Decal;Waze;20;299;1299;Clicked;18;20000;222795;7;WEMP10;100
52201;182450;F;Washington DC;50;318340;04/07/2019;GGOEWFKA082999;Waze Baby on Board Window Decal;Waze;20;299;60;Used;18;20000;222795;7;WEMP10;100
34477;146960;M;New York;480;260100;19/04/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;10;1190;60;Used;1;40000;175492;4;ELEC10;100
34478;160420;F;Chicago;160;259810;19/04/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;10;790;60;Used;1;40000;175492;4;ELEC10;100
34479;160420;F;Chicago;160;259820;19/04/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Used;1;40000;175492;4;ELEC10;100
34480;178380;F;California;140;260160;19/04/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;40000;175492;4;ELEC10;100
34481;178380;F;California;140;260160;19/04/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;10;790;60;Clicked;1;40000;175492;4;ELEC10;100
34482;178380;F;California;140;260170;19/04/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;20;790;60;Used;1;40000;175492;4;ELEC10;100
34483;148980;F;California;250;259870;19/04/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;50;790;1299;Used;1;40000;175492;4;ELEC10;100
34484;148980;F;California;250;259870;19/04/2019;GGOENEBQ084699;Nest Learning Thermostat 3rd GenUSA  White;NestUSA;10;1490;1299;Used;1;40000;175492;4;ELEC10;100
34485;168170;M;California;200;259960;19/04/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;30;1190;1999;Not Used;1;40000;175492;4;ELEC10;100
34486;170970;M;California;330;259330;19/04/2019;GGOENEBQ079199;Nest Protect Smoke  CO White Wired AlarmUSA;NestUSA;50;790;60;Clicked;1;40000;175492;4;ELEC10;100
34487;170970;M;California;330;259350;19/04/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;30;1190;60;Used;1;40000;175492;4;ELEC10;100
34488;151920;F;Chicago;370;259440;19/04/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;20;1190;1299;Clicked;1;40000;175492;4;ELEC10;100
34489;151920;F;Chicago;370;259450;19/04/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;20;1190;60;Clicked;1;40000;175492;4;ELEC10;100
34490;151920;F;Chicago;370;259480;19/04/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;40000;175492;4;ELEC10;100
34491;179500;F;New York;390;259540;19/04/2019;GGOENEBD084799;Nest Learning Thermostat 3rd GenUSA  Copper;NestUSA;10;1490;60;Clicked;1;40000;175492;4;ELEC10;100
34492;179500;F;New York;390;259540;19/04/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;40;790;60;Clicked;1;40000;175492;4;ELEC10;100
34493;179500;F;New York;390;259560;19/04/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;30;1190;60;Clicked;1;40000;175492;4;ELEC10;100
34494;179500;F;New York;390;259570;19/04/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Used;1;40000;175492;4;ELEC10;100
34495;179500;F;New York;390;259570;19/04/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Used;1;40000;175492;4;ELEC10;100
34496;179500;F;New York;390;259590;19/04/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Used;1;40000;175492;4;ELEC10;100
34497;179500;F;New York;390;259660;19/04/2019;GGOENEBQ084699;Nest Learning Thermostat 3rd GenUSA  White;NestUSA;10;1490;60;Used;1;40000;175492;4;ELEC10;100
34498;179500;F;New York;390;259670;19/04/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;10;790;60;Clicked;1;40000;175492;4;ELEC10;100
34499;179500;F;New York;390;259680;19/04/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;40000;175492;4;ELEC10;100
34500;179500;F;New York;390;259700;19/04/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;30;1190;60;Used;1;40000;175492;4;ELEC10;100
34501;179500;F;New York;390;259700;19/04/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;40000;175492;4;ELEC10;100
34502;128260;M;California;330;259720;19/04/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Used;1;40000;175492;4;ELEC10;100
34503;174560;F;New Jersey;340;259770;19/04/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Not Used;1;40000;175492;4;ELEC10;100
34504;174560;F;New Jersey;340;259790;19/04/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;20;790;60;Used;1;40000;175492;4;ELEC10;100
34505;174560;F;New Jersey;340;259800;19/04/2019;GGOENEBQ079199;Nest Protect Smoke  CO White Wired AlarmUSA;NestUSA;30;790;60;Clicked;1;40000;175492;4;ELEC10;100
34506;158110;F;Chicago;270;259880;19/04/2019;GGOENEBQ084699;Nest Learning Thermostat 3rd GenUSA  White;NestUSA;10;1490;60;Used;1;40000;175492;4;ELEC10;100
34507;158110;F;Chicago;270;259920;19/04/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;20;790;60;Clicked;1;40000;175492;4;ELEC10;100
34508;158110;F;Chicago;270;259920;19/04/2019;GGOENEBQ079199;Nest Protect Smoke  CO White Wired AlarmUSA;NestUSA;10;790;60;Clicked;1;40000;175492;4;ELEC10;100
34509;133270;F;Chicago;140;260030;19/04/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;20;1490;60;Used;1;40000;175492;4;ELEC10;100
34510;131360;F;California;480;260080;19/04/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Used;1;40000;175492;4;ELEC10;100
34511;126050;F;New York;370;260110;19/04/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;40000;175492;4;ELEC10;100
34512;126050;F;New York;370;260120;19/04/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Not Used;1;40000;175492;4;ELEC10;100
35311;182250;F;New Jersey;280;260140;19/04/2019;GGOEGOAQ012899;Ballpoint LED Light Pen;Office;300;20;1248;Used;1;40000;175492;4;OFF10;100
35312;170970;M;California;330;259360;19/04/2019;GGOEGGOA017399;Maze Pen;Office;300;79;60;Not Used;1;40000;175492;4;OFF10;100
35313;170970;M;California;330;259360;19/04/2019;GGOEGOCC017599;Recycled Paper Journal Set;Office;100;319;60;Used;1;40000;175492;4;OFF10;100
35314;170970;M;California;330;259360;19/04/2019;GGOEGOCR017899;Recycled Paper Journal Set;Office;100;319;60;Not Used;1;40000;175492;4;OFF10;100
35315;151920;F;Chicago;370;259400;19/04/2019;GGOEGKAA019299;Switch Tone Color Crayon Pen;Office;800;159;1999;Clicked;1;40000;175492;4;OFF10;100
35316;151920;F;Chicago;370;259400;19/04/2019;GGOEGOAC021799;Ballpoint Pen Blue;Office;800;79;1999;Clicked;1;40000;175492;4;OFF10;100
35317;151920;F;Chicago;370;259410;19/04/2019;GGOEYFKQ020699;YouTube Custom Decals;Office;10;199;60;Not Used;1;40000;175492;4;OFF10;100
35318;151920;F;Chicago;370;259470;19/04/2019;GGOEYOLR018699;YouTube Leatherette Notebook Combo;Office;10;699;60;Used;1;40000;175492;4;OFF10;100
35319;151920;F;Chicago;370;259500;19/04/2019;GGOEAFKQ020499;8 pc Android Sticker Sheet;Office;20;159;1647;Used;1;40000;175492;4;OFF10;100
35320;144410;M;New Jersey;190;259500;19/04/2019;GGOEGFKQ020399;Google Laptop and Cell Phone Stickers;Office;10;239;1647;Clicked;1;40000;175492;4;OFF10;100
35321;152790;M;California;100;259500;19/04/2019;GGOEGFKQ020799;Google Doodle Decal;Office;20;239;1647;Used;1;40000;175492;4;OFF10;100
35322;179500;F;New York;390;259500;19/04/2019;GGOEYFKQ020699;YouTube Custom Decals;Office;10;159;1647;Clicked;1;40000;175492;4;OFF10;100
35323;179500;F;New York;390;259510;19/04/2019;GGOEGOAB016099;Leather and Metal Ballpoint Pen;Office;30;1007;1248;Used;1;40000;175492;4;OFF10;100
35324;179500;F;New York;390;259580;19/04/2019;GGOEAFKQ020499;8 pc Android Sticker Sheet;Office;10;199;60;Clicked;1;40000;175492;4;OFF10;100
35325;179500;F;New York;390;259580;19/04/2019;GGOEAFKQ020599;Android Sticker Sheet Ultra Removable;Office;10;299;60;Clicked;1;40000;175492;4;OFF10;100
35326;179500;F;New York;390;259580;19/04/2019;GGOEGOBG023599;Colored Pencil Set;Office;10;299;60;Used;1;40000;175492;4;OFF10;100
35327;179500;F;New York;390;259580;19/04/2019;GGOEGOCR017899;Recycled Paper Journal Set;Office;10;399;60;Not Used;1;40000;175492;4;OFF10;100
35328;128260;M;California;330;259710;19/04/2019;GGOEAFKQ020599;Android Sticker Sheet Ultra Removable;Office;10;299;60;Clicked;1;40000;175492;4;OFF10;100
35329;128260;M;California;330;259710;19/04/2019;GGOEGFKA022299;Keyboard DOT Sticker;Office;20;15;60;Not Used;1;40000;175492;4;OFF10;100
35330;128260;M;California;330;259710;19/04/2019;GGOEGFKQ020399;Google Laptop and Cell Phone Stickers;Office;10;299;60;Clicked;1;40000;175492;4;OFF10;100
35331;128260;M;California;330;259710;19/04/2019;GGOEGFKQ020799;Google Doodle Decal;Office;10;299;60;Clicked;1;40000;175492;4;OFF10;100
35332;128260;M;California;330;259710;19/04/2019;GGOEGGOA017399;Maze Pen;Office;20;99;60;Not Used;1;40000;175492;4;OFF10;100
35333;128260;M;California;330;259710;19/04/2019;GGOEGOAR021999;Color Changing Grip Pen;Office;10;15;60;Used;1;40000;175492;4;OFF10;100
35334;174560;F;New Jersey;340;259740;19/04/2019;GGOEGOAR021899;Retractable Ballpoint Pen Red;Office;400;125;1999;Not Used;1;40000;175492;4;OFF10;100
35335;174560;F;New Jersey;340;259740;19/04/2019;GGOEGOCC017599;Recycled Paper Journal Set;Office;30;399;1999;Clicked;1;40000;175492;4;OFF10;100
35336;133270;F;Chicago;140;260050;19/04/2019;GGOEGKAA019299;Switch Tone Color Crayon Pen;Office;10;199;60;Clicked;1;40000;175492;4;OFF10;100
35337;133270;F;Chicago;140;260050;19/04/2019;GGOEGOCT019199;Red Spiral Google Notebook;Office;10;999;60;Used;1;40000;175492;4;OFF10;100
35338;177000;F;New York;210;260060;19/04/2019;GGOEGFKQ020399;Google Laptop and Cell Phone Stickers;Office;10;299;60;Clicked;1;40000;175492;4;OFF10;100
36426;140470;F;California;100;259500;19/04/2019;GGOEYAFB073116;YouTube Mens Fleece Hoodie Black;Apparel;10;4479;1647;Clicked;18;40000;175492;4;SALE10;100
36427;170170;M;California;400;260090;19/04/2019;GGOEAAAJ032414;Android Mens Short Sleeve Triblend Hero Tee Grey;Apparel;10;1329;60;Not Used;18;40000;175492;4;SALE10;100
36428;167810;F;New York;380;259640;19/04/2019;GGOEYAAQ031714;YouTube Mens Short Sleeve Hero Tee White;Apparel;10;1699;60;Clicked;18;40000;175492;4;SALE10;100
36429;167810;F;New York;380;259640;19/04/2019;GGOEYHPB072210;YouTube Twill Cap;Apparel;10;1099;60;Used;18;40000;175492;4;SALE10;100
36430;178380;F;California;140;260150;19/04/2019;GGOEGAAQ033914;Google Mens Vintage Badge Tee White;Apparel;10;1329;60;Clicked;18;40000;175492;4;SALE10;100
36431;168170;M;California;200;259980;19/04/2019;GGOEGAAQ010414;Google Mens 100 Cotton Short Sleeve Hero Tee White;Apparel;10;1359;1999;Clicked;18;40000;175492;4;SALE10;100
36432;168170;M;California;200;259980;19/04/2019;GGOEGAAQ010416;Google Mens 100 Cotton Short Sleeve Hero Tee White;Apparel;20;1359;1999;Clicked;18;40000;175492;4;SALE10;100
36433;142170;F;New York;100;259950;19/04/2019;GGOEGAYT068525;Google Youth Short Sleeve Tshirt Yellow;Apparel;10;1329;60;Used;18;40000;175492;4;SALE10;100
36434;170970;M;California;330;259310;19/04/2019;GGOEYHPB072210;YouTube Twill Cap;Apparel;10;1099;60;Used;18;40000;175492;4;SALE10;100
36435;170970;M;California;330;259320;19/04/2019;GGOEAAAJ031916;Android Mens Short Sleeve Hero Tee Heather;Apparel;60;1329;60;Used;18;40000;175492;4;SALE10;100
36436;170970;M;California;330;259320;19/04/2019;GGOEAAEH035217;Android Mens Vintage Henley;Apparel;10;2099;60;Clicked;18;40000;175492;4;SALE10;100
36437;170970;M;California;330;259320;19/04/2019;GGOEGAAQ010416;Google Mens 100 Cotton Short Sleeve Hero Tee White;Apparel;50;1699;60;Not Used;18;40000;175492;4;SALE10;100
36438;170970;M;California;330;259370;19/04/2019;GGOEAAAJ031914;Android Mens Short Sleeve Hero Tee Heather;Apparel;10;1063;1299;Not Used;18;40000;175492;4;SALE10;100
36439;170970;M;California;330;259370;19/04/2019;GGOEAAAJ032414;Android Mens Short Sleeve Triblend Hero Tee Grey;Apparel;10;1063;1299;Clicked;18;40000;175492;4;SALE10;100
36440;170970;M;California;330;259370;19/04/2019;GGOEAAAL081114;Android Mens Pep Rally Short Sleeve Tee Navy;Apparel;20;1119;1299;Used;18;40000;175492;4;SALE10;100
36441;170970;M;California;330;259370;19/04/2019;GGOEAAAL081115;Android Mens Pep Rally Short Sleeve Tee Navy;Apparel;10;1119;1299;Not Used;18;40000;175492;4;SALE10;100
36442;170970;M;California;330;259370;19/04/2019;GGOEAAWJ062549;Android Infant Short Sleeve Tee Pewter;Apparel;20;1359;1299;Clicked;18;40000;175492;4;SALE10;100
36443;170970;M;California;330;259370;19/04/2019;GGOEAAXC066430;Android Toddler Short Sleeve Tshirt Aqua;Apparel;10;1359;1299;Used;18;40000;175492;4;SALE10;100
36444;170970;M;California;330;259370;19/04/2019;GGOEGAAC032114;Google Mens Short Sleeve Hero Tee Light Blue;Apparel;10;1519;1299;Used;18;40000;175492;4;SALE10;100
36445;170970;M;California;330;259370;19/04/2019;GGOEGAAJ080614;Google Mens Bike Short Sleeve Tee Charcoal;Apparel;10;1599;1299;Clicked;18;40000;175492;4;SALE10;100
36446;170970;M;California;330;259370;19/04/2019;GGOEGAAJ080716;Google Mens Around The Block Short Sleeve Tee Ash;Apparel;20;1119;1299;Clicked;18;40000;175492;4;SALE10;100
36447;170970;M;California;330;259370;19/04/2019;GGOEGAAQ010414;Google Mens 100 Cotton Short Sleeve Hero Tee White;Apparel;10;1359;1299;Clicked;18;40000;175492;4;SALE10;100
36448;170970;M;California;330;259370;19/04/2019;GGOEGAAR010714;Google Mens 100 Cotton Short Sleeve Hero Tee Red;Apparel;10;1359;1299;Clicked;18;40000;175492;4;SALE10;100
36449;170970;M;California;330;259370;19/04/2019;GGOEGAAR010716;Google Mens 100 Cotton Short Sleeve Hero Tee Red;Apparel;10;1359;1299;Used;18;40000;175492;4;SALE10;100
36450;170970;M;California;330;259370;19/04/2019;GGOEGAWR061850;Google Infant Short Sleeve Tee Red;Apparel;10;1359;1299;Not Used;18;40000;175492;4;SALE10;100
36451;170970;M;California;330;259370;19/04/2019;GGOEYAWJ061449;YouTube Onesie Heather;Apparel;10;1919;1299;Used;18;40000;175492;4;SALE10;100
36452;170970;M;California;330;259370;19/04/2019;GGOEYAXR066130;You Tube Toddler Short Sleeve Tee Red;Apparel;10;1359;1299;Used;18;40000;175492;4;SALE10;100
36453;170970;M;California;330;259380;19/04/2019;GGOEAAAL081114;Android Mens Pep Rally Short Sleeve Tee Navy;Apparel;10;1119;60;Clicked;18;40000;175492;4;SALE10;100
36454;170970;M;California;330;259380;19/04/2019;GGOEGAAR010714;Google Mens 100 Cotton Short Sleeve Hero Tee Red;Apparel;10;1359;60;Clicked;18;40000;175492;4;SALE10;100
36455;151920;F;Chicago;370;259460;19/04/2019;GGOEGAER035515;Google Mens Vintage Tank;Apparel;10;1175;60;Used;18;40000;175492;4;SALE10;100
36456;151920;F;Chicago;370;259470;19/04/2019;GGOEYAAQ031715;YouTube Mens Short Sleeve Hero Tee White;Apparel;10;1699;60;Used;18;40000;175492;4;SALE10;100
36457;151920;F;Chicago;370;259470;19/04/2019;GGOEYAEB035614;YouTube Mens Vintage Tank;Apparel;10;1469;60;Clicked;18;40000;175492;4;SALE10;100
36458;151920;F;Chicago;370;259490;19/04/2019;GGOEGAXQ067128;Google Toddler Short Sleeve Tee White;Apparel;10;1359;1299;Clicked;18;40000;175492;4;SALE10;100
36459;151920;F;Chicago;370;259490;19/04/2019;GGOEGAXQ067155;Google Toddler Short Sleeve Tee White;Apparel;10;1359;1299;Not Used;18;40000;175492;4;SALE10;100
36460;165790;M;California;500;259500;19/04/2019;GGOEYAFB073114;YouTube Mens Fleece Hoodie Black;Apparel;50;4479;1647;Not Used;18;40000;175492;4;SALE10;100
36461;153800;M;California;90;259500;19/04/2019;GGOEYAFB073115;YouTube Mens Fleece Hoodie Black;Apparel;70;4479;1647;Clicked;18;40000;175492;4;SALE10;100
36462;174420;M;California;340;259500;19/04/2019;GGOEYAQB073214;YouTube Womens Fleece Hoodie Black;Apparel;70;3135;1647;Used;18;40000;175492;4;SALE10;100
36463;179500;F;New York;390;259500;19/04/2019;GGOEYAQB073215;YouTube Womens Fleece Hoodie Black;Apparel;30;3135;1647;Used;18;40000;175492;4;SALE10;100
36464;179500;F;New York;390;259510;19/04/2019;GGOEGAFB035814;Google Mens  Zip Hoodie;Apparel;10;4479;1248;Used;18;40000;175492;4;SALE10;100
36465;179500;F;New York;390;259510;19/04/2019;GGOEGAFB035816;Google Mens  Zip Hoodie;Apparel;10;4479;1248;Used;18;40000;175492;4;SALE10;100
36466;179500;F;New York;390;259510;19/04/2019;GGOEGAQB036014;Google Womens Fleece Hoodie;Apparel;10;4479;1248;Used;18;40000;175492;4;SALE10;100
36467;179500;F;New York;390;259530;19/04/2019;GGOEGAWQ062948;Google Baby Essentials Set;Apparel;360;3399;60;Used;18;40000;175492;4;SALE10;100
36468;179500;F;New York;390;259530;19/04/2019;GGOEGAWQ062949;Google Baby Essentials Set;Apparel;360;3399;60;Used;18;40000;175492;4;SALE10;100
36469;179500;F;New York;390;259530;19/04/2019;GGOEGAWQ062953;Google Baby Essentials Set;Apparel;360;3399;60;Clicked;18;40000;175492;4;SALE10;100
36470;179500;F;New York;390;259580;19/04/2019;GGOEAAXJ066230;Android Toddler Short Sleeve Tshirt Pewter;Apparel;10;1699;60;Clicked;18;40000;175492;4;SALE10;100
36471;179500;F;New York;390;259630;19/04/2019;GGOEGAAB010516;Google Mens 100 Cotton Short Sleeve Hero Tee Black;Apparel;10;1359;60;Clicked;18;40000;175492;4;SALE10;100
36472;179500;F;New York;390;259670;19/04/2019;GGOEGAAJ032816;Google Mens Long  Lean Tee Charcoal;Apparel;10;1119;60;Clicked;18;40000;175492;4;SALE10;100
36473;179500;F;New York;390;259670;19/04/2019;GGOEGAAJ073016;Google Mens Performance Hero Tee Gunmetal;Apparel;10;1231;60;Clicked;18;40000;175492;4;SALE10;100
36474;179500;F;New York;390;259670;19/04/2019;GGOEGAAJ080616;Google Mens Bike Short Sleeve Tee Charcoal;Apparel;10;1599;60;Not Used;18;40000;175492;4;SALE10;100
36475;179500;F;New York;390;259670;19/04/2019;GGOEGADB056616;Mens Weatherblock Shell Jacket Black;Apparel;10;5207;60;Clicked;18;40000;175492;4;SALE10;100
36476;179500;F;New York;390;259670;19/04/2019;GGOEGAEJ035316;Google Vintage Henley GreyBlack;Apparel;10;2399;60;Clicked;18;40000;175492;4;SALE10;100
36477;128260;M;California;330;259730;19/04/2019;GGOEGADJ056816;Google Mens Watershed Full Zip Hoodie Grey;Apparel;20;7699;60;Used;18;40000;175492;4;SALE10;100
36478;174560;F;New Jersey;340;259750;19/04/2019;GGOEGAAL010616;Google Mens 100 Cotton Short Sleeve Hero Tee Navy;Apparel;20;1699;60;Clicked;18;40000;175492;4;SALE10;100
36479;174560;F;New Jersey;340;259750;19/04/2019;GGOEGAAL010617;Google Mens 100 Cotton Short Sleeve Hero Tee Navy;Apparel;10;1699;60;Clicked;18;40000;175492;4;SALE10;100
